English (en),Italian (it),Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
unprofitable,infruttuoso,0,1,0,0,0,0,0,0,0,0
unprotected,indifeso,0,1,0,0,0,0,0,0,0,0
unproven,non provato,0,0,0,0,0,0,0,0,0,0
unpublished,inedito,0,1,0,1,0,0,0,1,0,0
unquestionable,indiscutibile,1,0,0,0,0,0,0,0,0,1
unquestionably,indiscutibilmente,1,0,0,0,0,0,0,0,0,1
unquestioned,indiscusso,1,0,0,0,0,0,0,0,0,1
unread,Non letto,0,0,0,0,0,0,0,0,0,0
unreal,irreale,0,0,0,0,0,0,0,0,0,0
unrealistic,non realistico,0,0,0,0,0,0,0,0,0,0
unrecorded,non registrati,0,0,0,0,0,0,0,0,0,0
unregistered,non registrato,0,0,0,0,0,0,0,0,0,0
unregulated,non regolamentata,0,0,0,0,0,0,0,0,0,0
unrelated,estraneo,0,0,0,0,0,0,0,0,0,0
unrelenting,inesorabile,0,0,0,0,0,0,0,0,0,0
unreliable,inaffidabile,0,1,0,0,0,0,0,0,0,1
unrepentant,impenitente,0,0,0,0,0,0,0,0,0,0
unrequited,non corrisposto,0,1,0,0,0,0,0,1,0,0
unresolved,irrisolto,0,0,0,1,0,0,0,0,0,0
unrest,agitazione,0,0,0,0,0,1,0,1,0,0
unrestrained,sfrenato,0,0,0,0,0,0,0,0,0,0
unrestricted,illimitato,0,0,0,0,0,0,0,0,0,0
unruly,indisciplinato,0,1,1,0,1,1,0,0,0,0
unsafe,pericoloso,0,1,0,0,0,1,0,0,0,0
unsatisfactory,insoddisfacente,0,1,0,0,1,0,0,0,0,0
unsatisfied,insoddisfatto,0,1,0,0,1,0,0,1,0,0
unsavory,sgradevole,0,1,0,0,0,0,0,0,0,0
unscathed,illeso,1,0,0,0,0,0,0,0,0,0
unscientific,non scientifico,0,0,0,0,0,0,0,0,0,0
unscrupulous,senza scrupoli,0,1,0,0,0,0,0,0,0,0
unseat,disarcionare,0,0,0,0,0,0,0,1,0,0
unseen,nascosto,0,0,0,0,0,0,0,0,0,0
unselfish,altruista,1,0,0,0,0,0,0,0,0,0
unsettled,incerto,0,1,1,0,1,1,0,0,0,0
unsightly,sgradevole,0,1,0,0,1,0,0,0,0,0
unsophisticated,non sofisticato,0,1,0,0,0,0,0,0,0,0
unspeakable,indicibile,0,1,0,0,0,1,0,0,0,0
unspecified,imprecisato,0,0,0,0,0,0,0,0,0,0
unstable,instabile,0,1,0,0,0,1,0,0,1,0
unsteady,instabile,0,0,0,0,0,1,0,0,0,0
unsuccessful,senza esito,0,1,0,0,0,0,0,1,0,0
unsuitable,inadatto,0,1,0,0,0,0,0,0,0,0
unsung,unsung,0,1,0,0,0,0,0,0,0,0
unsupported,supportato,0,1,0,0,0,0,0,0,0,0
unsurpassed,insuperabile,1,0,0,1,0,1,1,0,0,1
unsuspecting,ignaro,0,0,0,0,0,0,0,0,1,0
unsustainable,insostenibile,0,1,0,0,0,0,0,0,0,0
unsweetened,senza zucchero,0,0,0,0,0,0,0,0,0,0
unsympathetic,antipatico,0,1,1,0,0,0,0,0,0,0
untamed,selvaggia,0,1,0,0,0,0,0,0,0,0
untenable,insostenibile,0,1,0,0,0,0,0,0,0,0
untested,non testato,0,0,0,0,0,0,0,0,0,0
unthinkable,impensabile,0,1,1,0,1,1,0,0,0,0
untidy,disordinata,0,1,0,0,1,0,0,0,0,0
untie,sciogliere,1,1,0,0,0,0,1,0,0,0
untimely,prematuro,0,1,0,0,0,0,0,0,0,0
untitled,Senza titolo,0,1,0,0,0,0,0,1,0,0
untold,indicibile,0,1,0,1,0,0,0,0,0,0
untouched,intatto,0,0,0,0,0,0,0,0,0,0
untoward,sconveniente,0,1,1,0,1,0,0,0,0,0
untrained,non addestrato,0,1,0,0,0,0,0,0,0,0
untranslated,non tradotta,0,0,0,0,0,0,0,0,0,0
untrue,falso,0,1,0,0,0,0,0,0,0,0
untrustworthy,inaffidabile,0,1,1,0,0,0,0,0,0,0
unused,non usato,0,0,0,0,0,0,0,0,0,0
unusual,insolito,0,0,0,0,0,0,0,0,0,0
unusually,insolitamente,0,0,0,0,0,0,0,0,0,0
unveil,svelare,0,0,0,0,0,0,0,0,0,0
unveiling,scoprimento,0,0,0,0,0,0,0,0,0,0
unverified,non verificato,0,0,0,1,0,0,0,0,0,0
unwarranted,ingiustificato,0,1,0,0,0,0,0,0,0,0
unwary,incauto,0,0,0,0,0,0,0,0,0,0
unwashed,non lavato,0,1,0,0,1,0,0,0,0,0
unwavering,incrollabile,1,0,0,0,0,0,0,0,0,1
unwelcome,sgradito,0,1,0,0,0,0,0,1,0,0
unwell,indisposto,0,1,0,0,0,0,0,1,0,0
unwilling,riluttante,0,0,0,0,0,0,0,0,0,0
unwillingly,controvoglia,0,0,0,0,0,0,0,0,0,0
unwillingness,riluttanza,0,1,0,0,0,0,0,0,0,0
unwind,rilassarsi,0,0,0,0,0,0,0,0,0,0
unwise,malaccorto,0,1,0,0,0,0,0,0,0,0
unwitting,involontario,0,1,0,0,0,0,0,0,0,0
unwittingly,involontariamente,0,0,0,0,0,0,0,0,0,0
unworthy,indegno,0,1,0,0,1,0,0,0,0,0
unwritten,non scritto,0,0,0,0,0,0,0,0,0,0
unyielding,inflessibile,0,1,0,0,0,0,0,0,0,0
upheaval,sconvolgimento,0,1,1,0,0,1,0,1,0,0
uphill,salita,1,1,0,1,0,1,0,0,0,0
upholstery,tappezzeria,0,0,0,0,0,0,0,0,0,0
upland,altopiano,0,0,0,0,0,0,0,0,0,0
uplands,altopiani,0,0,0,0,0,0,0,0,0,0
uplift,sollevamento,1,0,0,1,0,0,1,0,0,1
upper,superiore,0,0,0,0,0,0,0,0,0,0
upright,verticale,1,0,0,0,0,0,0,0,0,1
uprising,rivolta,0,1,1,1,0,1,0,0,0,0
uproar,tumulto,0,1,0,0,0,0,0,0,0,0
upset,irritato,0,1,1,0,0,0,0,1,0,0
upshot,risultato,0,0,0,0,0,0,0,0,0,0
upstairs,di sopra,0,0,0,0,0,0,0,0,0,0
upstart,parvenu,0,0,0,0,0,0,0,0,0,0
upwards,verso l'alto,0,0,0,0,0,0,0,0,0,0
uranium,uranio,0,0,0,0,0,0,0,0,0,0
urban,urbano,0,0,0,0,0,0,0,0,0,0
urchin,monello,0,1,0,0,0,0,0,0,0,0
urge,sollecitare,0,0,0,0,0,0,0,0,0,0
urgency,urgenza,0,0,0,1,0,1,0,0,1,0
urgent,urgente,0,1,0,1,0,1,0,0,1,0
urinalysis,analisi delle urine,0,0,0,0,0,0,0,0,0,0
urn,urna,0,0,0,0,0,0,0,1,0,0
usage,uso,0,0,0,0,0,0,0,0,0,0
usefully,utilmente,0,0,0,0,0,0,0,0,0,0
usefulness,utilità,1,0,0,0,0,0,0,0,0,0
useless,inutili,0,1,0,0,0,0,0,0,0,0
usher,usciere,1,0,0,0,0,0,0,0,0,1
usual,solito,1,0,0,0,0,0,0,0,0,1
usurp,usurpare,0,1,1,0,0,0,0,0,0,0
usurped,usurpato,0,1,1,0,0,1,0,0,0,0
usury,usura,0,1,0,0,0,0,0,0,0,0
utensil,utensile,0,0,0,0,0,0,0,0,0,0
utilitarian,utilitario,0,0,0,0,0,0,0,0,0,0
utility,utilità,1,0,0,0,0,0,0,0,0,0
utilization,utilizzo,0,0,0,0,0,0,0,0,0,0
utilize,utilizzare,0,0,0,0,0,0,0,0,0,0
utmost,massimo,0,0,0,0,0,0,0,0,0,0
utopian,utopistico,1,0,0,1,0,0,1,0,0,1
utterance,espressione,0,0,0,0,0,0,0,0,0,0
utterly,completamente,0,0,0,0,0,0,0,0,0,0
vacancy,posto vacante,0,1,0,0,0,0,0,0,0,0
vacation,vacanza,1,0,0,1,0,0,1,0,0,0
vaccination,vaccinazione,0,0,0,0,0,0,0,0,0,0
vaccine,vaccino,1,0,0,0,0,0,0,0,0,0
vacuolar,vacuolare,0,0,0,0,0,0,0,0,0,0
vacuole,vacùolo,0,0,0,0,0,0,0,0,0,0
vacuous,vacuo,0,1,0,0,1,0,0,0,0,0
vacuum,vuoto,0,0,0,0,0,0,0,0,0,0
vague,vago,0,1,0,0,0,0,0,0,0,0
vagueness,indeterminatezza,0,1,0,0,0,0,0,0,0,0
vainly,invano,0,1,0,0,1,0,0,1,0,0
valance,volant,0,0,0,0,0,0,0,0,0,0
vale,valle,0,0,0,0,0,0,0,0,0,0
valet,valletto,0,0,0,0,0,0,0,0,0,0
valiant,valoroso,1,0,0,0,0,0,0,0,0,0
validity,validità,0,0,0,0,0,1,0,0,0,0
valley,valle,0,0,0,0,0,0,0,0,0,0
valor,NO TRANSLATION,1,0,0,0,0,0,0,0,0,1
valuable,prezioso,1,0,0,0,0,0,0,0,0,0
valuation,valutazione,0,0,0,0,0,0,0,0,0,0
valve,valvola,0,0,0,0,0,0,0,0,0,0
vamp,rimonta,0,0,0,0,0,0,0,0,0,0
vampire,vampiro,0,1,1,0,1,1,0,0,0,0
van,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
vane,paletta,0,0,0,0,0,0,0,0,0,0
vanguard,avanguardia,1,0,0,0,0,0,0,0,0,0
vanilla,vaniglia,0,0,0,0,0,0,0,0,0,0
vanish,svanire,0,0,0,0,0,0,0,0,1,0
vanished,scomparso,0,1,0,0,0,1,0,1,1,0
vanity,vanità,0,1,0,0,0,0,0,0,0,0
vanquish,vincere,1,0,0,0,0,0,0,0,0,0
vapor,vapore,0,0,0,0,0,0,0,0,0,0
vara,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
variable,variabile,0,0,0,0,0,0,0,0,1,0
variance,varianza,0,0,0,0,0,0,0,0,0,0
variation,variazione,0,0,0,0,0,0,0,0,0,0
variations,variazioni,0,0,0,0,0,0,0,0,0,0
varicella,varicella,0,1,0,0,1,1,0,1,0,0
varicose,varicoso,0,1,0,0,0,0,0,0,0,0
varied,vario,0,0,0,0,0,0,0,0,0,0
variegated,variegato,0,0,0,0,0,0,0,0,0,0
variety,varietà,0,0,0,0,0,0,0,0,0,0
vary,variare,0,0,0,0,0,0,0,0,0,0
vascular,vascolare,0,0,0,0,0,0,0,0,0,0
vase,vaso,0,0,0,0,0,0,0,0,0,0
vast,vasto,0,0,0,0,0,0,0,0,0,0
vat,I.V.A,0,0,0,0,0,0,0,0,0,0
vaudeville,vaudeville,0,0,0,0,0,0,0,0,0,0
vault,volta,0,0,0,0,0,0,0,0,0,0
vaulted,a volta,0,0,0,0,0,0,0,0,0,0
vaulting,volteggio,0,0,0,0,0,0,0,0,0,0
veal,vitello,0,0,0,0,0,0,0,1,0,1
vector,vettore,0,0,0,0,0,0,0,0,0,0
veer,virare,0,0,0,0,0,1,0,0,1,0
vega,vega,0,0,0,0,0,0,0,0,0,0
vegetable,verdura,0,0,0,0,0,0,0,0,0,0
vegetarian,vegetariano,0,0,0,0,0,0,0,0,0,0
vegetarianism,vegetarianismo,0,0,0,0,0,0,0,0,0,0
vegetation,vegetazione,0,0,0,0,0,0,0,0,0,0
vegetative,vegetativo,0,1,0,0,1,0,0,1,0,0
vehement,veemente,0,1,1,0,0,1,0,0,0,0
vehicle,veicolo,0,0,0,0,0,0,0,0,0,0
veil,velo,0,0,0,0,0,0,0,0,0,0
veiled,velato,0,0,0,0,0,0,0,0,0,0
vein,vena,0,0,0,0,0,0,0,0,0,0
veined,venato,0,0,0,0,0,0,0,0,0,0
vellum,pergamena,0,0,0,0,0,0,0,0,0,0
velocity,velocità,0,0,0,0,0,0,0,0,0,0
velour,velour,0,0,0,0,0,0,0,0,0,0
velvet,velluto,1,0,0,0,0,0,0,0,0,0
velvety,vellutato,1,0,0,0,0,0,0,0,0,0
vena,vena,0,0,0,0,0,0,0,0,0,0
vendetta,vendetta,0,1,1,0,0,1,0,1,0,0
vendor,venditore,0,0,0,0,0,0,0,0,0,0
veneer,impiallacciatura,0,0,0,0,0,0,0,0,0,0
venerable,venerabile,1,0,0,1,0,0,1,0,0,1
veneration,venerazione,1,0,0,0,0,0,0,0,0,0
vengeance,vendetta,0,1,1,0,0,0,0,0,0,0
vengeful,vendicativo,0,1,1,0,0,1,0,0,0,0
venison,carne di cervo,0,0,0,0,0,0,0,0,0,0
venom,veleno,0,1,1,0,1,1,0,0,0,0
venomous,velenoso,0,1,1,0,1,1,0,0,0,0
venous,venoso,0,0,0,0,0,0,0,0,0,0
vent,sfogo,0,0,1,0,0,0,0,0,0,0
ventilation,ventilazione,0,0,0,0,0,0,0,0,0,0
ventilator,ventilatore,0,0,0,0,0,0,0,0,0,0
ventricle,ventricolo,0,0,0,0,0,0,0,0,0,0
ventricular,ventricolare,0,0,0,0,0,0,0,0,0,0
venture,avventurarsi,0,0,0,0,0,0,0,0,0,0
venue,sede,0,0,0,0,0,0,0,0,0,0
veracity,veracità,1,0,0,1,0,0,1,0,1,1
veranda,veranda,0,0,0,0,0,0,0,0,0,0
verbal,verbale,0,0,0,0,0,0,0,0,0,0
verbatim,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
verbiage,verbosità,0,0,0,0,0,0,0,0,0,0
verbose,verboso,0,0,0,0,0,0,0,0,0,0
verbosity,verbosità,0,1,0,0,0,0,0,0,0,0
verdant,verdeggiante,1,0,0,0,0,0,0,0,0,0
verdict,verdetto,0,0,0,0,0,1,0,0,0,0
verge,limite,0,1,0,1,0,1,0,0,0,0
verification,verifica,1,0,0,0,0,0,0,0,0,1
verified,verificato,1,0,0,0,0,0,0,0,0,1
verify,verificare,0,0,0,0,0,0,0,0,0,0
verily,in verità,1,0,0,0,0,0,0,0,0,1
veritable,vero,1,0,0,0,0,0,0,0,0,0
vermin,parassiti,0,1,1,0,1,1,0,0,0,0
vernacular,vernacolo,0,0,0,0,0,0,0,0,0,0
vernal,primaverile,1,0,0,0,0,0,1,0,0,0
veronica,veronica,0,0,0,0,0,0,0,0,0,0
versatile,versatile,0,0,0,0,0,0,0,0,0,0
versatility,versatilità,0,0,0,0,0,0,0,0,0,0
verse,versetto,0,0,0,0,0,0,0,0,0,0
version,versione,0,0,0,0,0,0,0,0,0,0
versus,contro,0,1,1,0,0,0,0,0,0,0
vert,vert,0,0,0,0,0,0,0,0,0,0
vertebra,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
vertebral,vertebrale,0,0,0,0,0,0,0,0,0,0
vertex,vertice,0,0,0,0,0,0,0,0,0,0
vertical,verticale,0,0,0,0,0,0,0,0,0,0
vertically,verticalmente,0,0,0,0,0,0,0,0,0,0
vertigo,vertigine,0,1,0,0,0,1,0,0,0,0
verve,verve,1,0,0,0,0,0,0,0,0,0
vesicle,vescicola,0,0,0,0,0,0,0,0,0,0
vesicular,vescicolare,0,0,0,0,1,0,0,0,0,0
vessel,nave,0,0,0,0,0,0,0,0,0,0
vest,veste,0,0,0,0,0,0,0,0,0,0
vested,acquisito,0,0,0,0,0,0,0,0,0,0
vestibule,vestibolo,0,0,0,0,0,0,0,0,0,0
vestige,traccia,0,0,0,0,0,0,0,0,0,0
vet,veterinario,0,0,0,0,0,0,0,0,0,0
veteran,veterano,1,0,0,0,0,0,0,0,0,1
veterinarian,veterinario,0,0,0,0,0,0,0,0,0,0
veto,veto,0,1,1,0,0,0,0,0,0,0
viability,vitalità,0,0,0,0,0,0,0,0,0,0
viable,praticabile,0,0,0,0,0,0,0,0,0,0
viaduct,viadotto,0,0,0,0,0,0,0,0,0,0
vial,fiala,0,0,0,0,0,0,0,0,0,0
vibrate,vibrare,0,0,0,0,0,0,0,0,0,0
vibration,vibrazione,0,0,0,0,0,0,0,0,0,0
vibratory,vibratorio,0,0,0,0,0,0,0,0,0,0
vicar,vicario,1,0,0,0,0,0,0,0,0,1
vicarious,vicario,0,0,0,0,0,0,0,0,0,0
vice,vice,0,1,0,0,0,0,0,0,0,0
vicinity,vicinanza,0,0,0,0,0,0,0,0,0,0
vicious,vizioso,0,1,1,0,1,0,0,0,0,0
victim,vittima,0,1,1,0,0,1,0,1,0,0
victimized,vittimizzato,0,1,1,0,1,1,0,1,1,0
victor,vincitore,1,0,0,0,0,0,1,0,0,0
victoria,Vittoria,0,0,0,0,0,0,0,0,0,0
victorious,vittorioso,1,0,0,0,0,0,1,0,0,0
victory,vittoria,1,0,0,1,0,0,1,0,0,1
videotape,videocassetta,0,0,0,0,0,0,0,0,0,0
vie,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
view,vista,0,0,0,0,0,0,0,0,0,0
vigil,veglia,0,0,0,1,0,0,0,0,0,0
vigilance,vigilanza,1,0,0,1,0,0,0,0,0,1
vigilant,vigile,1,0,0,0,0,1,0,0,0,1
vignette,vignetta,0,0,0,0,0,0,0,0,0,0
vigor,vigore,1,0,0,0,0,0,0,0,0,0
vigorous,vigoroso,1,0,0,0,0,0,0,0,0,1
viking,vichingo,0,0,0,0,0,0,0,0,0,0
villa,villa,0,0,0,0,0,0,0,0,0,0
village,villaggio,0,0,0,0,0,0,0,0,0,0
villager,abitante del villaggio,1,0,0,0,0,0,0,0,0,1
villain,furfante,0,1,0,0,0,1,0,0,0,0
villainous,malvagio,0,1,1,0,1,1,0,0,0,0
vinaigrette,vinaigrette,0,0,0,0,0,0,0,0,0,0
vindicate,rivendicare,0,0,1,0,0,0,0,0,0,0
vindicated,rivendicato,1,0,0,0,0,0,0,0,0,0
vindication,rivendicazione,1,0,0,1,0,0,1,0,0,1
vindictive,vendicativo,0,1,1,0,1,0,0,0,0,0
vinegar,aceto,0,0,0,0,0,0,0,0,0,0
vineyard,vigneto,0,0,0,0,0,0,0,0,0,0
viola,viola,0,0,0,0,0,0,0,0,0,0
violation,violazione,0,1,1,0,0,1,0,1,1,0
violence,violenza,0,1,1,0,0,1,0,1,0,0
violent,violento,0,1,1,0,1,1,0,0,1,0
violently,violentemente,0,1,1,0,1,1,0,1,0,0
violet,viola,0,0,0,0,0,0,0,0,0,0
violin,violino,0,0,0,0,0,0,0,0,0,0
violinist,violinista,0,0,0,0,0,0,0,0,0,0
viper,vipera,0,1,0,0,0,1,0,0,0,0
virgin,vergine,1,0,0,0,0,0,0,0,0,1
virginity,verginità,1,0,0,1,0,0,0,0,0,0
virology,virologia,0,0,0,0,0,0,0,0,0,0
virtual,virtuale,0,0,0,0,0,0,0,0,0,0
virtually,potenzialmente,0,0,0,0,0,0,0,0,0,0
virtue,virtù,1,0,0,0,0,0,0,0,0,1
virtuoso,virtuoso,0,0,0,0,0,0,0,0,0,0
virtuous,virtuoso,1,0,0,0,0,0,1,0,0,1
virulence,virulenza,0,1,1,0,0,1,0,0,0,0
virus,virus,0,1,0,0,0,0,0,0,0,0
visa,Visa,0,0,0,0,0,0,0,0,0,0
visage,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
viscosity,viscosità,0,0,0,0,0,0,0,0,0,0
viscous,viscoso,0,0,0,0,0,0,0,0,0,0
vise,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
visibility,visibilità,0,0,0,0,0,0,0,0,0,0
visible,visibile,0,0,0,0,0,0,0,0,0,0
visibly,visibilmente,0,0,0,0,0,0,0,0,0,0
vision,visione,1,0,0,1,0,0,0,0,0,0
visionary,visionario,1,0,0,1,0,0,1,0,0,1
visit,visita,1,0,0,0,0,0,0,0,0,0
visitation,visitazione,0,1,0,0,0,0,0,0,0,0
visiting,visitare,0,0,0,0,0,0,0,0,0,0
visitor,visitatore,1,0,0,1,0,0,1,0,0,0
visor,visiera,0,0,0,1,0,0,0,0,1,0
vista,vista,0,0,0,0,0,0,0,0,0,0
visual,visivo,0,0,0,0,0,0,0,0,0,0
visualize,visualizzare,0,0,0,0,0,0,0,0,0,0
vital,vitale,1,0,0,0,0,0,0,0,0,0
vitality,vitalità,1,0,0,0,0,0,1,0,0,1
vitreous,vitreo,0,0,0,0,0,0,0,0,0,0
vivacious,vivace,1,0,0,0,0,0,1,0,0,0
vivid,vivido,1,0,0,0,0,0,1,0,0,0
vixen,volpe femmina,0,1,0,0,0,0,0,0,0,0
vocabulary,vocabolario,1,0,0,0,0,0,0,0,0,0
vocal,vocale,0,0,0,0,0,0,0,0,0,0
vocalist,cantante,0,0,0,0,0,0,0,0,0,0
vocation,vocazione,0,0,0,0,0,0,0,0,0,0
vogue,voga,0,0,0,0,0,0,0,0,0,0
voice,voce,0,0,0,0,0,0,0,0,0,0
voiceless,muto,0,0,0,0,0,0,0,0,0,0
void,vuoto,0,0,0,0,0,0,0,0,0,0
volatility,volatilità,0,1,1,1,0,1,0,0,1,0
volcanic,vulcanico,0,0,0,0,0,0,0,0,0,0
volcano,vulcano,0,1,0,0,0,1,0,0,1,0
volition,volontà,0,0,0,0,0,0,0,0,0,0
volley,raffica,0,0,0,0,0,0,0,0,0,0
voltmeter,voltometro,0,0,0,0,0,0,0,0,0,0
volume,volume,0,0,0,0,0,0,0,0,0,0
voluminous,voluminoso,0,0,0,0,0,0,0,0,0,0
voluntarily,volontariamente,0,0,0,0,0,0,0,0,0,0
voluntary,volontario,0,0,0,0,0,0,0,0,0,0
volunteer,volontario,1,0,0,1,0,1,1,0,0,1
volunteering,il volontariato,0,0,0,0,0,0,0,0,0,0
volunteers,volontari,0,0,0,0,0,0,0,0,0,1
voluptuous,voluttuoso,1,0,0,1,0,0,1,0,0,0
vomit,vomito,0,0,0,0,1,0,0,0,0,0
vomiting,vomito,0,1,0,0,0,0,0,0,0,0
voodoo,vudù,0,1,0,0,0,0,0,0,0,0
voracious,vorace,0,0,0,0,0,0,0,0,0,0
vortex,vortice,0,0,0,0,0,0,0,0,0,0
vote,votazione,1,1,1,1,0,0,1,1,1,1
voting,voto,0,0,0,0,0,0,0,0,0,0
votive,votivo,0,0,0,0,0,0,0,0,0,1
vouch,garantire,1,0,0,0,0,0,0,0,0,1
voucher,voucher; tagliando,0,0,0,0,0,0,0,0,0,1
vow,voto,1,0,0,1,0,0,1,0,0,1
vowel,vocale,0,0,0,0,0,0,0,0,0,0
voyage,viaggio,0,0,0,1,0,0,0,0,0,0
voyager,voyager,0,0,0,0,0,0,0,0,0,0
vulgar,volgare,0,1,0,0,1,0,0,0,0,0
vulgarity,volgarità,0,1,1,0,1,0,0,1,0,0
vulnerability,vulnerabilità,0,1,0,0,0,1,0,1,0,0
vulnerable,vulnerabile,0,0,0,0,0,0,0,0,0,0
vulture,avvoltoio,0,1,0,0,1,1,0,0,0,0
wad,batuffolo,0,0,0,0,0,0,0,0,0,0
wade,guadare,0,0,0,0,0,0,0,0,0,0
wafer,wafer,0,0,0,0,0,0,0,0,0,0
waffle,cialda,0,1,1,0,0,0,0,1,0,0
wag,burlone,0,0,0,0,0,0,0,0,0,0
wager,scommettere,0,0,0,0,0,0,0,0,0,0
wages,salari,1,0,0,0,0,0,1,0,0,0
wagon,carro,0,0,0,0,0,0,0,0,0,0
wail,lamento,0,1,0,0,0,1,0,1,0,0
waist,vita,0,0,0,0,0,0,0,0,0,0
waistcoat,panciotto,0,0,0,0,0,0,0,0,0,0
wait,aspettare,0,1,0,1,0,0,0,0,0,0
waiter,Cameriere,0,0,0,0,0,0,0,0,0,0
waiting,in attesa,0,0,0,0,0,0,0,0,0,0
waive,rinunciare,0,0,0,0,0,0,0,0,0,0
wake,svegliare,0,0,0,0,0,0,0,0,0,0
walk,camminare,0,0,0,0,0,0,0,0,0,0
walker,camminatore,0,0,0,0,0,0,0,0,0,0
wall,parete,0,0,0,0,0,0,0,0,0,0
wallet,portafoglio,0,0,0,0,0,0,0,0,0,0
wallow,sguazzare,0,1,0,0,1,0,0,1,0,0
walnut,noce,0,0,0,0,0,0,0,0,0,0
waltz,valzer,0,0,0,0,0,0,0,0,0,0
wan,NO TRANSLATION,0,1,0,0,0,1,0,1,0,0
wand,bacchetta magica,0,0,0,0,0,0,0,0,0,0
wander,vagare,0,0,0,0,0,0,0,0,0,0
wanderer,vagabondo,0,0,0,0,0,0,0,0,0,0
wandering,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
wane,declino,0,1,0,0,0,0,0,1,0,0
waning,declino,0,0,0,0,0,0,0,0,0,0
wanting,volendo,0,1,0,0,0,0,0,1,0,0
war,guerra,0,1,0,0,0,1,0,0,0,0
warbler,uccello canoro,0,0,0,0,0,0,0,0,0,0
ward,reparto,0,0,0,0,0,0,0,0,0,0
warden,guardiano,0,1,1,0,0,1,0,0,0,1
wardrobe,armadio,0,0,0,0,0,0,0,0,0,0
ware,merce,0,1,0,0,0,1,0,0,0,0
warehouse,magazzino,0,0,0,0,0,0,0,0,0,0
warfare,guerra,0,1,1,0,0,1,0,1,0,0
warlike,bellicoso,0,1,1,0,0,1,0,0,0,0
warlock,stregone,0,0,0,0,0,1,0,0,0,0
warming,riscaldamento,0,0,0,0,0,0,0,0,0,0
warn,avvisare,0,1,0,1,0,1,0,0,1,1
warned,avvertito,0,0,0,1,0,1,0,0,1,0
warning,avvertimento,0,0,0,0,0,1,0,0,0,0
warp,ordito,0,1,1,0,0,0,0,1,0,0
warped,deformato,0,1,0,0,0,0,0,0,0,0
warrant,mandato,0,0,0,0,0,0,0,0,0,0
warranted,garantito,0,0,0,0,0,0,0,0,0,0
warrants,warrants,0,0,0,0,0,0,0,0,0,0
warranty,garanzia,1,0,0,0,0,0,0,0,0,1
warren,conigliera,0,0,0,0,0,0,0,0,0,0
warrior,guerriero,1,0,1,0,0,1,0,0,0,0
wart,verruca,0,1,0,0,1,0,0,0,0,0
wary,diffidente,0,0,0,0,0,1,0,0,0,0
wash,lavaggio,0,0,0,0,0,0,0,0,0,0
washing,lavaggio,0,0,0,0,0,0,0,0,0,0
washout,fallimento,0,0,0,0,0,0,0,0,0,0
wasp,vespa,0,0,0,0,0,0,0,0,0,0
waste,rifiuto,0,1,0,0,1,0,0,0,0,0
wasted,sprecato,0,1,1,0,1,0,0,0,0,0
wasteful,dispendioso,0,1,1,0,1,0,0,1,0,0
wasting,sprecare,0,1,0,0,1,1,0,1,0,0
watch,orologio,0,0,0,1,0,1,0,0,0,0
watchdog,cane da guardia,1,0,0,0,0,0,0,0,0,1
watchful,vigile,1,0,0,0,0,0,0,0,0,1
watchman,guardiano,1,0,0,0,0,0,0,0,0,1
water,acqua,0,0,0,0,0,0,0,0,0,0
watercourse,alveo,0,0,0,0,0,0,0,0,0,0
watered,irriguo,0,0,0,0,0,0,0,0,0,0
waterproof,impermeabile,1,0,0,0,0,0,0,0,0,0
waterworks,impianto idrico,0,0,0,0,0,0,0,0,0,0
watery,acquoso,0,1,0,0,0,0,0,0,0,0
wave,onda,0,0,0,0,0,0,0,0,0,0
waver,vacillare,0,1,0,0,0,1,0,0,0,0
wavering,vacillare,0,0,0,0,0,0,0,0,0,0
waves,onde,0,0,0,0,0,0,0,0,0,0
wavy,ondulato,0,0,0,0,0,0,0,0,0,0
wax,cera,0,0,0,0,0,0,0,0,0,0
waxy,cereo,0,0,0,0,0,0,0,0,0,0
ways,modi,0,0,0,0,0,0,0,0,0,0
wayward,ribelle,0,0,0,0,0,0,0,0,0,0
weakened,indebolita,0,1,0,0,0,0,0,0,0,0
weakly,debolmente,0,1,0,0,0,1,0,1,0,0
weakness,debolezza,0,1,0,0,0,0,0,0,0,0
wealth,ricchezza,1,0,0,0,0,0,1,0,0,1
wealthy,ricco,0,0,0,0,0,0,0,0,0,0
weapon,arma,0,0,0,0,0,0,0,0,0,0
wear,indossare,0,1,0,0,0,0,0,0,0,1
wearily,stancamente,0,1,0,0,0,0,0,1,0,0
weariness,stanchezza,0,1,0,0,0,0,0,1,0,0
wearing,indossare,0,0,0,0,0,0,0,0,0,0
weary,stanco,0,1,0,0,0,0,0,1,0,0
weather,tempo metereologico,0,0,0,0,0,0,0,0,0,0
weathered,intemperie,0,0,0,0,0,0,0,0,0,0
weatherproof,resistente alle intemperie,1,0,0,0,0,0,0,0,0,0
